trade_id,client_id,segment,trade_amount,trade_date
2373,913,Equity,128145.61,2023-08-09
2374,79,F&O,214240.86,2023-03-09
2375,585,Currency,450820.4,2023-11-11
2376,1959,F&O,227797.3,2024-04-11
2377,1962,Equity,99334.7,2023-09-20
2378,688,F&O,80774.46,2023-05-11
2379,396,Equity,237018.9,2024-02-28
2380,1632,F&O,381573.54,2023-09-24
2381,1881,Commodity,498605.37,2024-12-20
2382,1127,F&O,393916.91,2023-07-31
2383,402,Commodity,438628.97,2024-07-16
2384,975,Commodity,374168.35,2023-10-15
2385,224,F&O,447822.12,2024-02-29
2386,518,Equity,39070.48,2024-07-07
2387,634,Commodity,465035.87,2024-12-07
2388,236,Currency,198806.67,2023-09-01
2389,1451,Equity,460885.5,2024-12-12
2390,116,F&O,38790.69,2024-09-24
2391,1187,Equity,357906.24,2023-11-30
2392,226,Commodity,368108.69,2023-11-24
2393,230,Commodity,498458.53,2024-12-15
2394,182,Equity,384658.78,2023-04-16
2395,1273,Currency,191904.28,2023-03-20
2396,1342,Equity,279067.03,2023-06-14
2397,1989,Commodity,183908.92,2024-09-22
2398,210,F&O,98813.3,2023-02-26
2399,1680,Equity,125002.66,2023-07-07
2400,1416,Equity,111783.26,2023-02-21
2401,1881,Equity,274858.85,2023-03-13
2402,96,F&O,453174.16,2023-11-20
2403,894,F&O,456450.59,2024-09-03
2404,1882,Equity,28327.12,2023-12-04
2405,756,Equity,40869.8,2023-06-04
2406,1110,Equity,123314.41,2023-02-28
2407,415,Commodity,128274.67,2023-10-02
2408,394,Commodity,48349.7,2023-07-20
2409,696,Equity,194843.21,2023-10-22
2410,1657,F&O,294274.97,2023-11-18
2411,844,Equity,289502.94,2023-11-25
2412,1525,Currency,272171.41,2024-01-25
2413,604,Currency,169997.29,2023-10-11
2414,582,F&O,353521.39,2023-06-25
2415,1940,Currency,413415.49,2024-09-01
2416,133,Commodity,173790.86,2023-12-15
2417,791,Commodity,43682.14,2024-03-07
2418,649,F&O,148868.8,2024-11-24
2419,1338,Equity,69546.96,2024-01-17
2420,1723,Equity,234212.0,2023-09-29
2421,221,Equity,78811.64,2024-05-06
2422,976,F&O,231959.53,2024-06-30
2423,1462,Equity,111280.44,2023-11-27
2424,1070,Equity,369626.82,2024-08-21
2425,1814,F&O,14756.55,2023-06-07
2426,1216,Equity,277818.41,2024-03-07
2427,1544,F&O,85574.65,2023-11-21
2428,1403,Currency,1494.94,2023-04-26
2429,788,Commodity,434730.84,2024-06-03
2430,691,F&O,336092.37,2024-09-10
2431,1358,F&O,50372.47,2024-09-10
2432,39,F&O,332372.11,2024-09-17
2433,1317,Equity,306212.02,2024-03-10
2434,690,Currency,237204.99,2024-06-05
2435,162,Equity,210209.79,2024-07-25
2436,1355,Equity,443647.81,2023-09-23
2437,1910,Commodity,123328.86,2024-02-02
2438,1128,Equity,199756.72,2023-04-12
2439,161,Equity,165228.59,2023-03-04
2440,1823,Equity,385829.31,2024-11-17
2441,1659,Equity,458316.19,2024-12-09
2442,1078,Equity,425041.07,2024-05-25
2443,1964,Equity,399054.26,2023-08-10
2444,1058,F&O,493408.18,2024-03-11
2445,242,Commodity,348875.13,2023-07-09
2446,967,Equity,375775.84,2024-10-01
2447,890,Currency,491418.47,2023-11-30
2448,113,Equity,4488.4,2024-07-11
2449,1014,Equity,317390.14,2024-08-03
2450,318,Equity,369746.79,2023-10-28
2451,23,F&O,458995.7,2023-12-17
2452,1582,Equity,442038.31,2024-07-23
2453,824,F&O,421138.38,2024-12-28
2454,1671,Commodity,472949.84,2023-04-25
2455,1142,F&O,269152.21,2024-06-05
2456,701,F&O,4453.13,2024-01-02
2457,1667,Currency,6516.14,2023-09-26
2458,1019,Equity,272774.89,2023-03-27
2459,1958,Equity,218200.85,2024-01-13
2460,1236,Commodity,226171.28,2023-05-27
2461,1442,F&O,200801.96,2023-04-28
2462,1137,Equity,458945.18,2023-05-15
2463,1068,Equity,180226.01,2024-06-10
2464,128,F&O,428257.24,2023-07-25
2465,876,Equity,451529.53,2023-08-21
2466,158,Equity,250251.38,2023-03-07
2467,1809,Currency,224022.08,2023-01-04
2468,827,Commodity,380749.28,2023-01-03
2469,1418,F&O,354277.78,2023-09-16
2470,1891,F&O,164939.02,2024-12-15
2471,852,Currency,52171.51,2023-11-21
2472,512,Equity,133161.35,2023-08-28
2473,1938,Equity,66383.22,2024-08-27
2474,45,F&O,148071.41,2024-06-18
2475,1132,Commodity,131648.96,2023-11-14
2476,219,Equity,319218.0,2024-08-21
2477,443,Currency,477293.52,2023-02-20
2478,1854,F&O,343186.12,2024-04-14
2479,315,Equity,463398.05,2023-02-12
2480,177,Equity,392282.0,2023-07-23
2481,228,Equity,364210.93,2023-12-13
2482,1727,Commodity,207616.91,2023-02-27
2483,1696,Currency,163072.46,2023-02-28
2484,1930,Equity,423292.41,2024-11-10
2485,267,Currency,452791.22,2024-11-16
2486,870,Commodity,226489.36,2024-05-25
2487,838,F&O,5522.49,2023-11-14
2488,1403,F&O,396473.0,2024-03-08
2489,489,Equity,143249.35,2024-01-07
2490,702,F&O,5934.04,2023-07-26
2491,687,Equity,402689.29,2023-04-21
2492,1314,F&O,259189.68,2023-01-23
2493,996,Equity,342920.16,2024-03-03
2494,357,Commodity,457430.22,2024-11-14
2495,1681,Commodity,271045.74,2023-01-11
2496,1768,Equity,252093.84,2024-07-25
2497,872,Equity,146040.4,2024-05-29
2498,1974,F&O,153291.72,2023-05-24
2499,204,F&O,398474.49,2024-06-04
2500,1237,Equity,225065.59,2023-10-21
2501,552,F&O,82599.58,2023-11-21
2502,1811,Equity,48169.85,2023-07-12
2503,323,Equity,236987.14,2023-10-18
2504,594,Equity,233012.56,2024-09-30
2505,181,Equity,327075.68,2024-02-23
2506,499,Commodity,236062.67,2024-04-04
2507,1344,Currency,72594.38,2023-02-17
2508,83,Equity,254393.64,2023-04-17
2509,303,F&O,453487.91,2023-09-21
2510,262,Equity,80561.26,2023-09-10
2511,784,F&O,345187.57,2024-06-22
2512,1224,Equity,297335.77,2024-06-04
2513,1264,F&O,374544.28,2023-06-07
2514,914,Currency,76149.54,2024-06-09
2515,692,Equity,470861.06,2023-01-29
2516,944,Commodity,310862.25,2024-06-21
2517,683,Equity,423688.5,2024-12-26
2518,1319,Equity,124056.78,2023-05-23
2519,1536,Equity,369967.03,2024-09-18
2520,689,Equity,390734.32,2023-08-06
2521,1905,Equity,199320.2,2024-08-15
2522,396,Equity,192592.77,2024-12-13
2523,1773,Equity,329240.34,2023-03-08
2524,1162,Equity,47610.43,2023-05-24
2525,839,F&O,368076.45,2023-05-21
2526,878,Currency,22400.49,2023-12-12
2527,823,Equity,96104.56,2024-04-09
2528,1153,Equity,332407.73,2023-04-06
2529,49,Equity,50063.51,2024-02-12
2530,1700,Currency,485949.2,2023-04-28
2531,789,F&O,434329.71,2024-11-27
2532,293,F&O,313524.86,2024-03-19
2533,1652,Equity,409709.67,2024-01-15
2534,536,Equity,443902.44,2024-12-13
2535,311,Equity,130478.35,2023-10-05
2536,537,Currency,424856.38,2023-12-27
2537,1927,Currency,98202.1,2024-01-05
2538,639,Equity,207257.79,2024-09-13
2539,234,F&O,279571.56,2023-07-31
2540,1233,Equity,357231.59,2023-09-16
2541,605,Equity,16040.52,2024-11-06
2542,94,Currency,145964.2,2023-04-07
2543,327,F&O,304651.03,2023-07-29
2544,225,Equity,179326.97,2024-07-01
2545,967,Equity,387737.5,2024-09-03
2546,890,Commodity,326174.43,2023-01-21
2547,1816,F&O,117966.33,2024-12-29
2548,11,F&O,73818.56,2024-03-08
2549,1353,Equity,314894.45,2024-09-07
2550,1036,Equity,225783.2,2024-01-06
2551,35,Currency,85309.56,2024-01-28
2552,447,F&O,163860.73,2024-09-15
2553,1476,Equity,152220.33,2023-08-07
2554,1764,F&O,54957.85,2024-05-18
2555,1244,Commodity,273907.6,2024-09-23
2556,441,Equity,382060.67,2023-04-06
2557,653,Equity,288157.98,2024-03-07
2558,1559,F&O,413319.39,2023-07-07
2559,595,F&O,64656.71,2024-05-15
2560,229,Commodity,218370.32,2024-01-10
2561,1959,Currency,305098.14,2024-03-09
2562,344,Equity,338324.78,2024-02-27
2563,1104,Equity,348197.37,2023-05-24
2564,1377,Currency,364753.75,2024-06-23
2565,1420,Equity,326063.48,2024-05-13
2566,1314,F&O,48019.82,2023-01-06
2567,1479,F&O,347957.53,2023-11-13
2568,1867,F&O,362666.55,2023-08-18
2569,1695,Equity,496746.49,2023-05-02
2570,989,Commodity,346987.86,2024-05-09
2571,1152,Commodity,343728.37,2024-12-06
2572,1726,F&O,257891.83,2024-09-08
2573,909,F&O,434093.53,2024-12-11
2574,1567,Equity,498420.55,2024-04-19
2575,1922,Equity,389743.39,2024-07-27
2576,1383,Equity,306637.69,2024-05-22
2577,527,Equity,40398.46,2024-08-14
2578,1337,Currency,363642.83,2023-06-24
2579,75,Commodity,354572.22,2024-06-04
2580,1570,F&O,388008.51,2024-11-22
2581,1895,F&O,63153.14,2023-09-28
2582,196,Equity,327212.52,2024-11-04
2583,1867,Currency,148566.23,2024-12-18
2584,29,Equity,380375.35,2024-07-25
2585,706,Equity,120946.6,2023-07-05
2586,1021,F&O,342305.36,2024-08-09
2587,16,Currency,148201.48,2023-04-04
2588,1447,Currency,5488.15,2024-08-01
2589,1613,Equity,317045.6,2024-05-28
2590,805,Currency,57521.27,2023-06-27
2591,1617,Equity,329986.44,2024-10-15
2592,1429,Equity,462879.11,2024-07-09
2593,940,Commodity,484653.72,2024-11-16
2594,1660,Currency,118725.62,2023-10-22
2595,1555,F&O,404817.36,2023-08-19
2596,967,F&O,177423.09,2023-08-24
2597,1638,Commodity,450328.08,2023-04-03
2598,1928,Commodity,393957.29,2024-05-01
2599,1101,Currency,37886.94,2023-02-13
2600,229,F&O,204161.36,2024-06-22
2601,962,Currency,169321.6,2024-04-19
2602,1321,Currency,392805.33,2023-02-08
2603,1534,Equity,205732.57,2024-01-20
2604,715,Commodity,342609.61,2024-03-10
2605,984,F&O,301615.19,2023-10-16
2606,1990,Equity,487843.72,2023-09-05
2607,573,F&O,468954.69,2024-07-15
2608,1562,Equity,214422.06,2023-12-25
2609,1607,F&O,362065.53,2024-03-13
2610,615,Currency,414900.59,2023-07-28
2611,326,Equity,449543.99,2023-05-04
2612,1387,Equity,34999.0,2024-02-07
2613,1693,Currency,151737.32,2023-10-11
2614,875,Equity,160794.79,2024-10-24
2615,359,Equity,217788.53,2024-07-29
2616,1730,Equity,85463.11,2023-08-29
2617,1811,F&O,248606.73,2023-06-16
2618,324,F&O,331943.95,2024-07-14
2619,1722,Commodity,249184.6,2024-11-29
2620,1350,F&O,333230.75,2023-05-28
2621,1649,Commodity,34154.37,2024-12-01
2622,1849,F&O,438117.68,2024-09-14
2623,165,Equity,469595.53,2023-09-22
2624,1597,F&O,309335.8,2024-05-15
2625,1628,Commodity,440814.11,2023-10-06
2626,798,F&O,66591.56,2023-06-08
2627,455,Equity,398927.01,2023-03-01
2628,1993,Equity,60454.95,2024-05-13
2629,1177,Equity,204597.11,2023-11-13
2630,1761,Equity,162585.45,2024-08-09
2631,1151,F&O,293210.32,2024-05-02
2632,193,Equity,151455.75,2024-04-09
2633,627,Commodity,319019.5,2023-08-16
2634,1798,Equity,184326.26,2024-10-27
2635,530,Equity,430534.4,2023-12-22
2636,1034,F&O,317308.04,2024-04-10
2637,92,Equity,108433.85,2023-08-15
2638,139,Currency,168728.58,2023-06-18
2639,481,Equity,423863.02,2023-10-11
2640,449,Equity,193853.4,2023-09-19
2641,1357,Commodity,268363.73,2023-12-30
2642,869,F&O,324822.03,2024-06-04
2643,340,Equity,174557.02,2023-04-08
2644,1985,Equity,147695.34,2023-01-12
2645,1076,Commodity,238152.2,2024-08-05
2646,1731,Currency,108225.61,2024-02-21
2647,466,Currency,142821.08,2024-05-15
2648,718,Equity,31977.16,2023-05-15
2649,799,Currency,152681.17,2023-09-16
2650,475,Equity,161031.34,2024-05-31
2651,401,Equity,480954.75,2023-10-21
2652,1463,Commodity,295274.68,2024-09-02
2653,1902,Equity,393903.83,2024-03-15
2654,605,Equity,23643.25,2023-05-31
2655,932,Equity,54161.81,2024-04-25
2656,997,Equity,407453.94,2023-09-15
2657,922,Commodity,312151.23,2023-05-29
2658,821,F&O,96300.03,2023-05-22
2659,657,Equity,202992.91,2023-09-08
2660,598,F&O,269797.58,2024-10-05
2661,1533,Currency,421961.3,2023-02-16
2662,1177,Commodity,31145.58,2024-01-07
2663,514,Equity,298764.42,2023-04-04
2664,1527,Currency,358800.92,2023-12-22
2665,1878,Commodity,488968.04,2024-06-15
2666,1925,Equity,403772.88,2024-11-22
2667,1796,Equity,138837.43,2023-09-29
2668,1700,Equity,355080.02,2024-03-04
2669,1030,Commodity,381875.66,2024-10-09
2670,500,Equity,365138.01,2024-12-02
2671,1685,F&O,410251.89,2024-12-24
2672,717,Equity,451961.26,2023-03-05
2673,1142,Currency,50116.5,2023-06-13
2674,1509,Equity,53277.16,2024-01-24
2675,601,Currency,398403.59,2024-04-13
2676,666,Currency,126933.87,2024-07-03
2677,1975,Equity,30212.17,2024-12-27
2678,1703,F&O,201213.36,2024-06-14
2679,468,Equity,410118.58,2024-08-08
2680,161,Currency,64155.95,2024-10-14
2681,270,F&O,336249.14,2023-01-17
2682,1080,Equity,2804.32,2024-08-29
2683,228,Equity,55758.99,2023-10-28
2684,849,Equity,176074.32,2023-03-29
2685,149,Currency,42717.54,2024-07-16
2686,1070,F&O,423104.93,2023-09-02
2687,1168,Currency,432171.18,2024-04-11
2688,1774,Equity,378029.78,2024-03-17
2689,1808,Equity,121997.34,2023-04-23
2690,632,Currency,262100.29,2024-03-17
2691,1364,Equity,92910.07,2023-01-08
2692,413,Currency,141357.95,2024-07-02
2693,1756,Equity,258486.64,2024-07-12
2694,520,Equity,367771.89,2023-04-10
2695,1368,F&O,48232.54,2023-12-11
2696,387,Currency,149051.65,2024-11-15
2697,1497,Currency,463384.05,2024-04-25
2698,275,Equity,215132.54,2024-12-03
2699,353,Equity,469495.97,2023-12-08
2700,1090,F&O,495708.87,2023-08-22
2701,1103,F&O,263803.25,2023-08-23
2702,598,Commodity,144733.96,2023-05-06
2703,1660,Equity,395597.63,2024-11-20
2704,1226,Currency,80496.06,2024-04-21
2705,1686,F&O,126771.38,2024-11-15
2706,558,Commodity,392655.07,2024-01-07
2707,113,F&O,217389.32,2023-04-30
2708,1115,Equity,101567.43,2024-06-25
2709,141,Currency,325911.75,2024-07-13
2710,1313,F&O,366648.17,2023-06-28
2711,1925,Currency,63410.55,2023-04-04
2712,730,Currency,139213.15,2024-07-20
2713,589,F&O,111417.1,2023-10-29
2714,411,F&O,190547.46,2024-02-22
2715,377,Equity,381959.0,2024-08-08
2716,1408,Equity,357140.34,2024-03-27
2717,1870,Equity,331599.43,2024-02-21
2718,1176,Equity,4136.49,2023-05-02
2719,1859,Equity,71929.51,2023-02-26
2720,751,Equity,112425.48,2023-05-19
2721,627,Equity,136705.97,2023-07-18
2722,1343,Equity,74066.84,2024-12-21
2723,1393,Equity,205747.46,2023-12-27
2724,1630,Equity,38515.11,2024-10-11
2725,995,F&O,375261.07,2024-02-14
2726,1584,F&O,394072.67,2024-10-07
2727,703,Equity,287559.08,2024-06-11
2728,462,F&O,45762.73,2024-09-06
2729,12,Commodity,445151.5,2023-08-31
2730,1180,Equity,482852.28,2023-03-31
2731,1708,F&O,101979.42,2024-05-30
2732,477,Currency,352615.27,2023-03-03
2733,939,Commodity,421127.38,2023-07-31
2734,401,Equity,270381.92,2023-09-05
2735,808,F&O,162338.23,2024-12-04
2736,177,Equity,239800.8,2024-05-11
2737,1365,F&O,256622.11,2023-02-25
2738,57,Currency,200917.89,2024-04-03
2739,1879,F&O,464991.4,2023-10-16
2740,1876,Currency,372197.67,2024-06-26
2741,448,Equity,121409.52,2024-04-14
2742,203,Currency,293193.04,2024-01-24
2743,1721,F&O,344655.89,2024-02-25
2744,1657,Equity,70938.05,2024-05-27
2745,738,F&O,179854.45,2024-12-10
2746,202,Equity,452868.59,2024-07-10
2747,1354,Equity,284019.38,2024-07-12
2748,363,Commodity,109281.88,2023-03-22
2749,892,Equity,62269.61,2024-03-19
2750,454,Commodity,259595.22,2023-10-14
2751,356,Equity,274295.18,2023-10-11
2752,216,Equity,167872.81,2024-05-05
2753,972,Currency,315577.6,2024-01-23
2754,555,Equity,35273.66,2024-12-01
2755,887,F&O,73424.71,2024-07-04
2756,23,F&O,273590.64,2024-08-17
2757,155,F&O,31846.03,2024-02-12
2758,1210,Currency,440573.47,2023-11-23
2759,249,F&O,71931.04,2023-06-25
2760,749,Equity,337286.02,2024-06-04
2761,805,Currency,196210.52,2024-01-18
2762,134,Equity,200494.09,2023-09-15
2763,321,F&O,382679.87,2023-12-13
2764,390,Currency,250231.6,2023-09-29
2765,434,F&O,363102.08,2023-09-18
2766,1046,Commodity,253090.42,2024-01-31
2767,873,F&O,296859.77,2024-11-22
2768,1624,Commodity,380596.6,2023-06-03
2769,1689,Currency,304047.06,2024-06-10
2770,1149,Equity,308191.94,2023-03-08
2771,1103,Equity,394820.58,2024-11-29
2772,858,F&O,474594.32,2023-12-14
2773,1992,Commodity,188981.36,2023-03-04
2774,51,Equity,288981.46,2023-12-22
2775,1752,Equity,44050.31,2023-10-08
2776,176,Equity,180043.14,2023-02-10
2777,870,Currency,206612.56,2024-06-23
2778,253,F&O,417783.42,2024-01-02
2779,966,Equity,257182.81,2023-10-04
2780,1270,Equity,365802.12,2023-08-09
2781,739,Equity,10484.69,2024-12-29
2782,1130,Equity,232781.84,2023-03-02
2783,1217,Equity,450757.51,2023-04-13
2784,1340,Currency,112932.64,2023-07-04
2785,302,Currency,16729.57,2023-05-27
2786,548,Equity,217270.96,2023-03-16
2787,1978,Equity,352511.48,2024-04-17
2788,716,Equity,227777.29,2023-01-01
2789,1958,F&O,230529.18,2024-02-20
2790,779,Equity,335232.72,2024-04-13
2791,268,Equity,127940.02,2023-12-31
2792,1194,Equity,376193.01,2024-11-04
2793,1010,Commodity,77403.65,2023-01-17
2794,551,Commodity,198479.55,2024-05-24
2795,1479,F&O,328348.05,2024-03-14
2796,1675,Equity,414356.13,2024-06-14
2797,1316,Currency,395974.0,2023-02-28
2798,1588,Currency,361121.11,2024-12-13
2799,1823,Equity,180189.1,2023-04-25
2800,1825,Equity,62029.85,2023-07-22
2801,1165,F&O,109200.27,2024-06-26
2802,1170,Equity,432552.07,2023-07-13
2803,1449,Equity,428808.35,2024-04-16
2804,314,F&O,475828.87,2023-04-16
2805,184,F&O,38918.34,2023-05-06
2806,1688,Equity,268867.73,2024-02-18
2807,713,F&O,324692.84,2024-09-06
2808,128,Currency,355618.03,2024-11-05
2809,1311,Equity,322287.75,2024-05-24
2810,1847,F&O,385235.68,2024-05-15
2811,1277,Equity,180376.32,2023-05-01
2812,1802,Equity,90536.95,2024-08-29
2813,700,F&O,103087.1,2023-07-27
2814,386,Equity,6977.37,2024-10-22
2815,1254,Equity,175810.61,2023-12-16
2816,271,Equity,46780.28,2023-07-12
2817,1795,F&O,161422.86,2024-10-15
2818,811,Commodity,314476.83,2024-01-28
2819,415,Equity,447344.55,2024-05-11
2820,198,F&O,419963.12,2024-01-27
2821,1347,Equity,127084.43,2024-12-13
2822,1080,F&O,67907.49,2024-11-04
2823,831,Equity,97343.06,2023-04-19
2824,1227,F&O,485522.34,2024-04-14
2825,1807,Currency,275187.77,2023-12-16
2826,1645,Currency,92068.61,2024-12-22
2827,628,Equity,420532.33,2023-05-29
2828,604,Currency,198200.43,2023-09-13
2829,1162,Equity,449711.85,2024-01-24
2830,1446,Currency,131077.89,2023-07-18
2831,1839,Equity,197217.66,2024-03-18
2832,1081,Equity,252968.93,2023-07-05
2833,1586,Equity,446415.05,2023-12-10
2834,1010,Equity,434509.96,2024-11-07
2835,71,Commodity,287603.18,2023-04-18
2836,911,Currency,111665.98,2024-08-17
2837,1938,F&O,202275.13,2023-03-21
2838,594,Commodity,487840.9,2023-09-10
2839,1396,Commodity,304278.84,2023-01-25
2840,1641,Equity,390767.78,2023-10-10
2841,600,Equity,225482.48,2024-07-16
2842,514,Equity,266471.63,2024-09-11
2843,1896,Equity,215048.1,2023-08-26
2844,84,Equity,351757.58,2023-11-12
2845,994,Equity,425884.04,2024-04-07
2846,1067,Equity,254174.41,2024-11-28
2847,1690,Equity,240952.86,2024-08-14
2848,839,Currency,170802.95,2024-08-30
2849,1958,Equity,89371.25,2024-01-17
2850,606,F&O,469684.61,2024-04-09
2851,810,F&O,158723.78,2023-05-30
2852,133,F&O,400545.04,2023-12-18
2853,1419,Equity,357958.16,2024-03-17
2854,1089,Equity,395667.88,2024-01-30
2855,290,Equity,468447.3,2023-12-31
2856,376,Equity,312062.01,2023-01-06
2857,769,Equity,449077.22,2024-06-17
2858,467,F&O,84680.96,2023-08-08
2859,1922,F&O,313729.58,2023-01-12
2860,1237,F&O,386365.53,2024-01-20
2861,1172,Equity,136548.92,2024-12-04
2862,1597,Equity,370636.15,2024-04-02
2863,471,Commodity,389459.94,2023-08-13
2864,149,Equity,415762.79,2023-12-02
2865,88,Commodity,157128.57,2023-06-16
2866,1348,Commodity,341121.69,2023-11-12
2867,1919,Equity,152822.39,2023-04-26
2868,396,Equity,369781.15,2024-05-12
2869,790,F&O,232023.86,2023-05-28
2870,1428,Equity,299174.64,2023-02-05
2871,1106,Equity,208504.15,2024-02-11
2872,1665,Equity,81829.48,2024-01-20
2873,1310,Equity,89836.74,2024-02-15
2874,1406,F&O,39706.88,2023-11-04
2875,865,Commodity,309418.27,2024-10-03
2876,1816,Equity,424470.56,2023-08-28
2877,1294,Currency,11397.58,2024-01-02
2878,1316,Currency,34053.51,2023-10-31
2879,1477,Currency,229276.03,2024-09-08
2880,1739,Commodity,369122.65,2023-06-16
2881,24,Equity,79696.11,2024-07-07
2882,956,Equity,136554.01,2023-10-28
2883,1887,F&O,116771.09,2023-07-24
2884,311,F&O,200126.56,2023-07-14
2885,1485,Commodity,113274.34,2023-06-20
2886,1232,Currency,176946.74,2024-09-07
2887,1816,F&O,364542.76,2024-02-06
2888,1741,Equity,305893.61,2023-02-08
2889,664,Equity,41509.67,2024-10-07
2890,438,Equity,319235.09,2023-09-09
2891,1562,F&O,239061.51,2024-11-12
2892,706,F&O,467348.22,2023-10-10
2893,1360,Commodity,145362.85,2023-07-26
2894,422,F&O,363357.04,2024-05-14
2895,1774,Currency,365699.55,2023-05-23
2896,321,F&O,111528.89,2023-01-19
2897,1521,Commodity,451708.59,2024-12-02
2898,587,Equity,246100.42,2024-07-29
2899,947,Currency,339762.8,2024-11-17
2900,1187,F&O,73781.92,2023-01-20
2901,1835,Equity,129644.15,2024-03-23
2902,1565,Equity,293467.45,2023-08-14
2903,1189,Currency,160194.61,2023-04-11
2904,849,Equity,250346.77,2023-10-21
2905,1722,F&O,187628.59,2024-07-03
2906,1590,Equity,320636.34,2023-03-06
2907,1319,F&O,244085.54,2024-05-13
2908,42,Commodity,3300.36,2023-03-17
2909,1948,Equity,325190.74,2024-12-04
2910,1309,Equity,211638.66,2024-09-26
2911,939,Currency,171507.47,2023-05-05
2912,387,Commodity,47979.23,2023-01-27
2913,1162,Currency,110964.48,2024-09-06
2914,1211,Equity,112662.37,2023-10-03
2915,910,Equity,467749.38,2024-07-25
2916,716,Equity,216823.97,2024-11-10
2917,431,Commodity,21990.86,2023-03-24
2918,554,Equity,70269.52,2024-04-30
2919,1886,Equity,40437.31,2024-04-07
2920,1440,Equity,294845.83,2023-01-06
2921,800,Equity,94124.12,2024-11-06
2922,426,Commodity,249780.26,2024-01-03
2923,1440,Equity,185660.97,2024-04-15
2924,26,F&O,402134.31,2024-12-14
2925,1395,Currency,160924.33,2024-03-24
2926,385,Equity,229674.48,2024-11-19
2927,56,F&O,360921.49,2024-01-05
2928,1277,Currency,217242.25,2023-12-06
2929,634,Currency,396814.55,2024-10-29
2930,106,Equity,331180.49,2023-10-05
2931,1154,Equity,205854.03,2023-12-06
2932,849,Equity,252486.98,2024-09-05
2933,670,Commodity,483634.52,2023-03-21
2934,376,Commodity,331144.14,2024-12-06
2935,743,F&O,452592.62,2024-08-25
2936,967,Equity,90200.49,2023-03-08
2937,308,Equity,242134.84,2023-08-03
2938,91,F&O,454422.17,2024-02-20
2939,1417,F&O,161983.42,2023-05-25
2940,1558,Commodity,483864.43,2024-07-05
